customer_id,segment,churn_risk,recommendation,priority,reason,score,confidence,generated_at
CUST_4646,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706642
CUST_4647,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706665
CUST_4648,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706688
CUST_4649,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706711
CUST_4650,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.706734
CUST_4651,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706757
CUST_4652,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.706780
CUST_4653,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.706803
CUST_4654,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.706826
CUST_4655,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.706849
CUST_4656,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706871
CUST_4657,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.706894
CUST_4658,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706917
CUST_4659,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706940
CUST_4660,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.706963
CUST_4661,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.706986
CUST_4662,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707013
CUST_4663,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707036
CUST_4664,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707060
CUST_4665,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707083
CUST_4666,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707106
CUST_4667,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707129
CUST_4668,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.707152
CUST_4669,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707175
CUST_4670,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707198
CUST_4671,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707221
CUST_4672,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707244
CUST_4673,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707267
CUST_4674,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707290
CUST_4675,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707313
CUST_4676,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707336
CUST_4677,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707359
CUST_4678,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707382
CUST_4679,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707405
CUST_4680,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707428
CUST_4681,High Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707451
CUST_4682,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.707473
CUST_4683,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707496
CUST_4684,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707519
CUST_4685,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707542
CUST_4686,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707565
CUST_4687,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707588
CUST_4688,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707610
CUST_4689,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.707635
CUST_4690,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707658
CUST_4691,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707681
CUST_4692,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707704
CUST_4693,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.707727
CUST_4694,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707750
CUST_4695,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707773
CUST_4696,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707796
CUST_4697,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707819
CUST_4698,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707841
CUST_4699,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707864
CUST_4700,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707887
CUST_4701,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.707910
CUST_4702,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707933
CUST_4703,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.707956
CUST_4704,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.707979
CUST_4705,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708001
CUST_4706,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708024
CUST_4707,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708047
CUST_4708,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708070
CUST_4709,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708093
CUST_4710,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708116
CUST_4711,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.708139
CUST_4712,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708162
CUST_4713,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708185
CUST_4714,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708208
CUST_4715,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708231
CUST_4716,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708254
CUST_4717,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.708279
CUST_4718,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708302
CUST_4719,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708325
CUST_4720,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708348
CUST_4721,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708371
CUST_4722,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708394
CUST_4723,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708417
CUST_4724,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708440
CUST_4725,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708463
CUST_4726,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708486
CUST_4727,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708509
CUST_4728,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708532
CUST_4729,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708555
CUST_4730,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708578
CUST_4731,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708601
CUST_4732,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708624
CUST_4733,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708647
CUST_4734,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708670
CUST_4735,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708693
CUST_4736,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708716
CUST_4737,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708739
CUST_4738,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708762
CUST_4739,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708784
CUST_4740,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708807
CUST_4741,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708830
CUST_4742,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708853
CUST_4743,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.708876
CUST_4744,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708899
CUST_4745,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.708922
CUST_4746,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708945
CUST_4747,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.708968
CUST_4748,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.708991
CUST_4749,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709014
CUST_4750,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709037
CUST_4751,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.709060
CUST_4752,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709083
CUST_4753,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709106
CUST_4754,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709130
CUST_4755,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709153
CUST_4756,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709176
CUST_4757,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709199
CUST_4758,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709222
CUST_4759,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709244
CUST_4760,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.709267
CUST_4761,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709290
CUST_4762,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709313
CUST_4763,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709336
CUST_4764,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709359
CUST_4765,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709382
CUST_4766,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709405
CUST_4767,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709428
CUST_4768,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709451
CUST_4769,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709474
CUST_4770,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709497
CUST_4771,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.709520
CUST_4772,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709543
CUST_4773,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709566
CUST_4774,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709589
CUST_4775,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.709612
CUST_4776,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709635
CUST_4777,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709658
CUST_4778,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709680
CUST_4779,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709703
CUST_4780,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.709726
CUST_4781,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709749
CUST_4782,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709772
CUST_4783,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709795
CUST_4784,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709817
CUST_4785,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709840
CUST_4786,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709863
CUST_4787,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709886
CUST_4788,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.709911
CUST_4789,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709934
CUST_4790,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.709957
CUST_4791,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.709980
CUST_4792,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710004
CUST_4793,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.710027
CUST_4794,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710050
CUST_4795,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710072
CUST_4796,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710095
CUST_4797,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710118
CUST_4798,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710141
CUST_4799,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710164
CUST_4800,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710187
CUST_4801,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710210
CUST_4802,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710233
CUST_4803,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710255
CUST_4804,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.710279
CUST_4805,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.710302
CUST_4806,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.710324
CUST_4807,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.710347
CUST_4808,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710370
CUST_4809,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710393
CUST_4810,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710416
CUST_4811,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710439
CUST_4812,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710462
CUST_4813,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710485
CUST_4814,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710508
CUST_4815,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710530
CUST_4816,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710553
CUST_4817,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710576
CUST_4818,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710601
CUST_4819,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710624
CUST_4820,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710647
CUST_4821,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710670
CUST_4822,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710692
CUST_4823,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710715
CUST_4824,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710738
CUST_4825,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.710761
CUST_4826,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.710784
